RiskScore,CreditScore,AnnualIncome,income_band,LoanAmount,loan_amount_band,LoanDuration,loan_duration_band,DebtToIncomeRatio,TotalDebtToIncomeRatio,payment_to_income_ratio,risk_band,LoanApproved,pred_approval_prob,prob_band,high_conf_under_approved,high_conf_over_approved,exception_type
58.0,561,43933,30k-60k,35275,20k-50k,60,37-60m,0.1001834531469057,0.5188314424982297,0.28529401049950426,Medium,0,2.882861714076374e-09,low_conf_reject,0,0,none
56.0,466,49316,30k-60k,32959,20k-50k,12,<=12m,0.1763550095295597,0.8118187096409876,0.7689928519071887,Medium,0,1.2505444052928306e-09,low_conf_reject,0,0,none
42.0,602,33603,30k-60k,28209,20k-50k,60,37-60m,0.0486057038210481,0.4083150414799832,0.2915397535592618,Medium,0,0.004889085078819674,low_conf_reject,0,0,none
52.0,592,40534,30k-60k,25755,20k-50k,72,60m+,0.3584800349633319,0.4263967020937084,0.20850554898767418,Medium,0,1.445357968710301e-05,low_conf_reject,0,0,none
55.0,573,44399,30k-60k,31970,20k-50k,48,37-60m,0.2719124864131642,0.4146919419987104,0.27820238142302306,Medium,0,1.1823174569906382e-07,low_conf_reject,0,0,none
36.0,677,55467,30k-60k,15902,5k-20k,36,13-36m,0.2659342684773534,0.1648051959590995,0.1195891215364699,Low,1,0.9999832526162037,low_conf_approve,0,0,none
52.0,574,65085,60k-100k,32670,20k-50k,48,37-60m,0.3389887129888988,0.253054222807459,0.20825127281898317,Medium,0,0.00011861875932995247,low_conf_reject,0,0,none
49.6,588,67261,60k-100k,9798,5k-20k,60,37-60m,0.4755711134948675,0.1062463434266253,0.047549624674302265,Medium,1,0.9856578594447883,low_conf_approve,0,0,none
50.0,620,16090,<30k,19560,5k-20k,96,60m+,0.2359609758720301,0.8244743219689864,0.3188186352070225,Medium,0,1.9880996954562153e-07,low_conf_reject,0,0,none
48.0,657,53665,30k-60k,16021,5k-20k,96,60m+,0.1732879210817041,0.2075606069374812,0.07898518534053726,Medium,0,0.0003295039643925449,low_conf_reject,0,0,none
53.0,636,47294,30k-60k,18644,5k-20k,36,13-36m,0.163990884559124,0.2527629762312387,0.17030008453250314,Medium,0,4.023800162215244e-06,low_conf_reject,0,0,none
41.6,523,136719,100k+,30220,20k-50k,24,13-36m,0.3776511896177179,0.1773378245618664,0.13985949309367213,Medium,1,0.9999121304021762,low_conf_approve,0,0,none
52.0,610,40818,30k-60k,11239,5k-20k,108,60m+,0.2027405198449288,0.2677951847554151,0.08111283873160195,Medium,0,5.428139352613185e-06,low_conf_reject,0,0,none
53.0,586,64089,60k-100k,22970,20k-50k,48,37-60m,0.2467896304273442,0.2561962210369362,0.1374863020180718,Medium,0,2.0245186232372175e-05,low_conf_reject,0,0,none
53.0,591,36957,30k-60k,27975,20k-50k,12,<=12m,0.0205883498771996,1.0201539102574042,0.8461138095998831,Medium,0,4.052242668751939e-11,low_conf_reject,0,0,none
59.0,588,73598,60k-100k,13715,5k-20k,24,13-36m,0.5363826381512979,0.2358210620985352,0.11598084904926768,Medium,0,4.536763674854391e-05,low_conf_reject,0,0,none
50.0,623,30128,30k-60k,24501,20k-50k,84,60m+,0.2745454135543613,0.428928238902212,0.24650657135043283,Medium,0,8.665880993881945e-06,low_conf_reject,0,0,none
56.0,578,25476,<30k,28673,20k-50k,72,60m+,0.4416760090399613,0.8648718873625106,0.3613391506691521,Medium,0,8.161819599812651e-09,low_conf_reject,0,0,none
54.0,618,31028,30k-60k,17656,5k-20k,24,13-36m,0.5418470953789052,0.5208342012235835,0.33635566570727565,Medium,0,8.14320084293125e-05,low_conf_reject,0,0,none
68.0,606,40979,30k-60k,13243,5k-20k,36,13-36m,0.5999614687902023,0.2231554822546788,0.14701892450558773,Medium,0,9.982154821999454e-06,low_conf_reject,0,0,none
55.0,580,16037,<30k,38446,20k-50k,60,37-60m,0.3362737325070209,1.3791681105633404,0.8748343823099232,Medium,0,1.6453586325557765e-12,low_conf_reject,0,0,none
43.2,557,108352,100k+,23661,20k-50k,60,37-60m,0.4273844641352367,0.1124132805650864,0.0759764819826883,Medium,1,0.9987953477384366,low_conf_approve,0,0,none
43.2,513,68805,60k-100k,11352,5k-20k,60,37-60m,0.1912349061879418,0.130090335666954,0.05997915188670556,Medium,1,0.9748053958759613,low_conf_approve,0,0,none
56.0,560,54516,30k-60k,15453,5k-20k,12,<=12m,0.1738190938402313,0.4173873763363226,0.3112900837983513,Medium,0,4.1778141312488534e-07,low_conf_reject,0,0,none
40.0,570,196147,100k+,30967,20k-50k,96,60m+,0.4025793346169843,0.0747253446414918,0.04915268739972926,Medium,1,0.9999631785047177,low_conf_approve,0,0,none
56.0,523,28613,<30k,15409,5k-20k,24,13-36m,0.1968726875748043,0.6225335066836529,0.3394453998790533,Medium,0,8.518061703596154e-08,low_conf_reject,0,0,none
40.0,580,70160,60k-100k,12625,5k-20k,60,37-60m,0.1469706291519312,0.2427781328603362,0.05925475771780485,Medium,1,0.9884386403474416,low_conf_approve,0,0,none
62.0,564,67512,60k-100k,19696,5k-20k,24,13-36m,0.5264073786018242,0.2758430823758253,0.18323732339964272,Medium,0,4.211197331112442e-07,low_conf_reject,0,0,none
41.6,625,112788,100k+,11915,5k-20k,48,37-60m,0.4683367200585533,0.0631709307847239,0.03891303100815193,Medium,1,0.9999722218721585,low_conf_approve,0,0,none
64.0,596,68612,60k-100k,16491,5k-20k,36,13-36m,0.2954524478875682,0.2132679907550417,0.11182800941067049,Medium,0,1.3641000647161512e-05,low_conf_reject,0,0,none
52.0,597,40508,30k-60k,35085,20k-50k,72,60m+,0.3681882699003787,0.3726025912927175,0.29646948178348476,Medium,0,5.81096971194903e-06,low_conf_reject,0,0,none
51.0,638,74267,60k-100k,30586,20k-50k,72,60m+,0.3386730000481551,0.1953682947656127,0.11894134874651933,Medium,0,0.00020514758529209225,low_conf_reject,0,0,none
54.0,604,29854,<30k,34238,20k-50k,60,37-60m,0.3577837707720728,0.5465480056506743,0.41711811350891675,Medium,0,8.579853742447393e-08,low_conf_reject,0,0,none
59.0,550,30316,30k-60k,22660,20k-50k,48,37-60m,0.2410797452389567,0.4735266502097869,0.30609031296212924,Medium,0,6.34250862040542e-08,low_conf_reject,0,0,none
60.0,593,42850,30k-60k,12429,5k-20k,48,37-60m,0.0269397798860375,0.2570337554068704,0.10636864455506186,Medium,0,1.3570593339362616e-08,low_conf_reject,0,0,none
53.0,499,48493,30k-60k,20415,20k-50k,48,37-60m,0.3468052184181868,0.295938234100788,0.18260228870660747,Medium,0,0.0002824651295542912,low_conf_reject,0,0,none
48.0,619,29804,<30k,30960,20k-50k,72,60m+,0.1452960794756329,0.4622565197295067,0.32536214313576084,Medium,0,6.540828565660861e-06,low_conf_reject,0,0,none
50.0,567,16100,<30k,13566,5k-20k,84,60m+,0.1637073915364891,1.884735671119696,0.25094685124391924,Medium,0,2.0206478595650116e-10,low_conf_reject,0,0,none
56.0,560,62362,60k-100k,44924,20k-50k,60,37-60m,0.4253734776997323,0.3701705351406013,0.27530507219842404,Medium,0,3.1132039768381337e-07,low_conf_reject,0,0,none
59.0,568,65548,60k-100k,36242,20k-50k,60,37-60m,0.4542279393681446,0.3174857606461077,0.2001366424426533,Medium,0,6.948569095405803e-08,low_conf_reject,0,0,none
44.0,596,55421,30k-60k,9992,5k-20k,24,13-36m,0.2564534730727431,0.1599448250636455,0.10884506143613973,Medium,1,0.962338687968097,low_conf_approve,0,0,none
40.0,569,147420,100k+,15256,5k-20k,96,60m+,0.1776217111409396,0.072951060734355,0.033309221092515426,Medium,1,0.9991151820885261,low_conf_approve,0,0,none
60.0,553,16263,<30k,15732,5k-20k,84,60m+,0.4695814775798397,0.7076950184929407,0.30112796444387235,Medium,0,1.3326365849387394e-07,low_conf_reject,0,0,none
38.400000000000006,575,103920,100k+,15307,5k-20k,36,13-36m,0.2622503672534769,0.0896222910291902,0.06548834183750427,Low,1,0.9999959142767308,low_conf_approve,0,0,none
36.0,562,154600,100k+,18232,5k-20k,72,60m+,0.2287972831973441,0.0694559653310616,0.04019335213571891,Low,1,0.999999431881938,low_conf_approve,0,0,none
51.0,541,145864,100k+,10332,5k-20k,120,60m+,0.2464349643430022,0.0620018841210116,0.0246520239773161,Medium,0,0.008832145867508929,low_conf_reject,0,0,none
52.0,471,36472,30k-60k,20956,20k-50k,24,13-36m,0.0286279386169599,0.5327145587899157,0.37873342257583353,Medium,0,8.630118640049875e-07,low_conf_reject,0,0,none
59.0,551,57461,30k-60k,25441,20k-50k,48,37-60m,0.4099437760699009,0.2178090789510724,0.17437092089604378,Medium,0,3.5068023140210073e-07,low_conf_reject,0,0,none
51.0,599,28931,<30k,44424,20k-50k,12,<=12m,0.2489497437101864,1.884801703449058,1.7064463061243897,Medium,0,4.63786927206963e-14,low_conf_reject,0,0,none
58.0,603,49045,30k-60k,21709,20k-50k,72,60m+,0.5512838884613068,0.3303958109135755,0.1361252430677197,Medium,0,1.5139516441427824e-06,low_conf_reject,0,0,none
38.400000000000006,546,122286,100k+,12089,5k-20k,48,37-60m,0.0415472365267098,0.0655567645341798,0.03768767077038025,Low,1,0.9999020505706742,low_conf_approve,0,0,none
59.0,550,70632,60k-100k,42385,20k-50k,84,60m+,0.3746957713988678,0.4095997201155028,0.19757117781173125,Medium,0,2.607596548816635e-07,low_conf_reject,0,0,none
49.0,604,75275,60k-100k,25834,20k-50k,96,60m+,0.2050688825177049,0.175707596957249,0.09153622531991928,Medium,0,0.00034633556041257276,low_conf_reject,0,0,none
53.0,616,23224,<30k,16141,5k-20k,84,60m+,0.3010378942565367,0.4050703011781786,0.22577302250094833,Medium,0,2.0572280457882272e-06,low_conf_reject,0,0,none
58.0,573,20111,<30k,21179,20k-50k,36,13-36m,0.493907733378645,0.8264431612665514,0.47141357546773466,Medium,0,1.336082201297343e-08,low_conf_reject,0,0,none
58.0,516,78999,60k-100k,7190,5k-20k,84,60m+,0.1086816574553038,0.0593711529261274,0.029446723502970115,Medium,0,2.3400455283426458e-05,low_conf_reject,0,0,none
42.400000000000006,551,78441,60k-100k,18796,5k-20k,36,13-36m,0.2437752760479074,0.148373047621493,0.11165755444827996,Medium,1,0.9945716627206914,low_conf_approve,0,0,none
46.0,639,50023,30k-60k,17079,5k-20k,24,13-36m,0.1564269076448196,0.2782022087193005,0.20695498244338734,Medium,0,0.017963179047497408,low_conf_reject,0,0,none
54.0,561,101410,100k+,23719,20k-50k,96,60m+,0.3260070489873534,0.1640001234582473,0.07880142510502766,Medium,0,5.460612672513696e-05,low_conf_reject,0,0,none
34.4,623,68394,60k-100k,12047,5k-20k,72,60m+,0.095469540777542,0.1059440872060646,0.054185160984466185,Low,1,0.9999821866609783,low_conf_approve,0,0,none
63.0,581,24837,<30k,22674,20k-50k,84,60m+,0.5681026522724785,0.4337448516378985,0.2776873567713685,Medium,0,8.005313410252937e-10,low_conf_reject,0,0,none
54.0,585,15000,<30k,10933,5k-20k,96,60m+,0.1768758413322336,0.4423429348863106,0.21354293488631043,Medium,0,8.832124172996249e-08,low_conf_reject,0,0,none
53.0,598,66093,60k-100k,30836,20k-50k,48,37-60m,0.1412828780032937,0.2708196123864179,0.17531781945827118,Medium,0,6.482464363217231e-05,low_conf_reject,0,0,none
51.0,505,32211,30k-60k,30911,20k-50k,60,37-60m,0.1269914996887382,0.4774465299282538,0.3708990771947155,Medium,0,7.742931467243863e-07,low_conf_reject,0,0,none
54.0,591,36907,30k-60k,27474,20k-50k,120,60m+,0.384144136719941,0.410538871575887,0.2385389799564111,Medium,0,2.4007690685791755e-07,low_conf_reject,0,0,none
50.0,571,34571,30k-60k,33650,20k-50k,96,60m+,0.0895885227107668,0.4910611222324002,0.26439715532371955,Medium,0,1.4877655874291454e-07,low_conf_reject,0,0,none
44.0,529,108309,100k+,17662,5k-20k,60,37-60m,0.4264578705749323,0.1329472575908472,0.05926916989730371,Medium,1,0.9990862176740282,low_conf_approve,0,0,none
53.0,604,76844,60k-100k,37350,20k-50k,24,13-36m,0.2382707068563532,0.3677940840434011,0.29158774392576076,Medium,0,2.762951123090657e-06,low_conf_reject,0,0,none
59.0,548,46734,30k-60k,11318,5k-20k,60,37-60m,0.110860402741092,0.2004187239475435,0.08564147397964002,Medium,0,6.136127516745492e-07,low_conf_reject,0,0,none
53.0,551,45262,30k-60k,21381,20k-50k,96,60m+,0.4226344541119871,0.2089575395032807,0.15805391173605876,Medium,0,0.00013744555639776725,low_conf_reject,0,0,none
59.0,557,62488,60k-100k,17628,5k-20k,72,60m+,0.105601104312556,0.2005286089984834,0.08818703941712373,Medium,0,7.800187724944485e-05,low_conf_reject,0,0,none
41.0,621,99416,60k-100k,35844,20k-50k,60,37-60m,0.1477189846900778,0.1700369346610493,0.12791091872799992,Medium,0,0.7021486429468621,uncertain,0,0,none
34.4,596,53708,30k-60k,28310,20k-50k,24,13-36m,0.1158337837861586,0.3737178957211524,0.32098832098368285,Low,1,0.9997009226527807,low_conf_approve,0,0,none
50.0,589,40099,30k-60k,30913,20k-50k,60,37-60m,0.3040402857045727,0.3295291736878526,0.2822461990500813,Medium,0,6.99329256936724e-05,low_conf_reject,0,0,none
50.0,618,28890,<30k,13742,5k-20k,36,13-36m,0.3160671548410577,0.5617867118194827,0.21453852905728138,Medium,0,0.0003468955109638391,low_conf_reject,0,0,none
51.0,566,52672,30k-60k,27727,20k-50k,72,60m+,0.1938147796483797,0.2118102415917404,0.15417050890644282,Medium,0,3.2929413796981404e-05,low_conf_reject,0,0,none
52.0,578,31425,30k-60k,17540,5k-20k,12,<=12m,0.3943701204311896,0.8580368923513613,0.6235738851914577,Medium,0,4.6710006483106905e-06,low_conf_reject,0,0,none
50.0,611,65159,60k-100k,20525,20k-50k,24,13-36m,0.4074696528126312,0.2758121507434463,0.1905438071531521,Medium,0,0.023113171410247834,low_conf_reject,0,0,none
50.0,522,39431,30k-60k,39492,20k-50k,12,<=12m,0.0406541289316143,1.3040249387538632,1.1241664517766123,Medium,0,6.20405385526251e-11,low_conf_reject,0,0,none
41.6,606,97758,60k-100k,16355,5k-20k,12,<=12m,0.4928025331343124,0.2321489599063997,0.1825571106459817,Medium,1,0.9999686008703584,low_conf_approve,0,0,none
41.6,588,56483,30k-60k,8040,5k-20k,24,13-36m,0.2159852162682588,0.1757041992741361,0.08519909154260616,Medium,1,0.9968927637839391,low_conf_approve,0,0,none
48.0,596,99368,60k-100k,28422,20k-50k,36,13-36m,0.5611971743400558,0.1603880592648449,0.12754046245299414,Medium,1,0.9167009843014875,low_conf_approve,0,0,none
44.8,608,205834,100k+,16013,5k-20k,24,13-36m,0.2717100798212483,0.0562701645800219,0.04612606788074006,Medium,1,0.9999782695438005,low_conf_approve,0,0,none
44.0,673,63887,60k-100k,21617,20k-50k,48,37-60m,0.1505721049015748,0.1798615117256852,0.12125803997086819,Medium,0,0.06581861636461081,low_conf_reject,0,0,none
34.4,570,188747,100k+,18013,5k-20k,60,37-60m,0.1176556334491945,0.0665835669321229,0.030916774877149816,Low,1,0.9999997655648901,low_conf_approve,0,0,none
36.8,546,121570,100k+,20231,20k-50k,60,37-60m,0.2485733596631614,0.0826507881918609,0.05757881319803023,Low,1,0.9999979330066103,low_conf_approve,0,0,none
56.0,552,23325,<30k,13454,5k-20k,24,13-36m,0.3060521242883723,0.4358585968148905,0.36280393443546904,Medium,0,1.2902988653233662e-06,low_conf_reject,0,0,none
38.400000000000006,552,243967,100k+,31067,20k-50k,12,<=12m,0.0732285150028554,0.1532774866986156,0.1432433427365226,Low,1,0.9999852536440519,low_conf_approve,0,0,none
69.0,602,41215,30k-60k,43219,20k-50k,72,60m+,0.5320060141609757,0.4355256114294585,0.3772943849342511,Medium,0,4.832952635757406e-10,low_conf_reject,0,0,none
41.6,639,132865,100k+,22831,20k-50k,36,13-36m,0.3131860257930652,0.1204667578515526,0.07792733813981521,Medium,1,0.9989869347109462,low_conf_approve,0,0,none
49.0,619,79475,60k-100k,42160,20k-50k,12,<=12m,0.3196383510120431,0.6307733636926679,0.5810973649509259,Medium,0,3.8417694348346786e-05,low_conf_reject,0,0,none
46.0,555,49274,30k-60k,30338,20k-50k,12,<=12m,0.1347035597699336,0.8829838461782039,0.6954610146646272,Medium,0,1.8635853146713354e-05,low_conf_reject,0,0,none
51.0,624,121656,100k+,69775,50k+,48,37-60m,0.3016289413023007,0.2714471097387256,0.2330766224631288,Medium,0,1.3586543060523937e-05,low_conf_reject,0,0,none
62.0,579,48480,30k-60k,12475,5k-20k,60,37-60m,0.4281999635434697,0.1559607748070079,0.08368354708423564,Medium,0,3.3274634165812333e-06,low_conf_reject,0,0,none
46.0,490,37782,30k-60k,8784,5k-20k,72,60m+,0.0576379830218879,0.2146907766841165,0.08510525977130093,Medium,0,0.037994902795210575,low_conf_reject,0,0,none
66.0,398,35860,30k-60k,19124,5k-20k,36,13-36m,0.3326149762120153,0.4191002730362869,0.25245219718575695,Medium,0,3.429271777113434e-06,low_conf_reject,0,0,none
52.0,572,25433,<30k,22349,20k-50k,36,13-36m,0.3642604252210857,0.6586828952419114,0.4161633340418957,Medium,0,8.907100413297104e-06,low_conf_reject,0,0,none
42.400000000000006,529,80708,60k-100k,19093,5k-20k,48,37-60m,0.4306283104627143,0.1154983898370819,0.09081682171496266,Medium,1,0.9997845931230236,low_conf_approve,0,0,none
56.0,467,30935,30k-60k,26621,20k-50k,36,13-36m,0.3327798006896994,0.5580425089133746,0.4187827707527151,Medium,0,3.5702176362834714e-07,low_conf_reject,0,0,none
50.0,606,78839,60k-100k,56054,50k+,36,13-36m,0.1143723841346239,0.4017805772448776,0.3401359597332406,Medium,0,1.2775245412440385e-06,low_conf_reject,0,0,none
57.0,526,45620,30k-60k,23974,20k-50k,60,37-60m,0.2827924765390536,0.309266137549462,0.19247525635700255,Medium,0,1.1950115772802446e-05,low_conf_reject,0,0,none
49.0,588,72018,60k-100k,58546,50k+,60,37-60m,0.1859184372978809,0.3843393737679236,0.30052699352964923,Medium,0,5.413551710622071e-06,low_conf_reject,0,0,none
50.0,557,37390,30k-60k,24720,20k-50k,84,60m+,0.391018619071854,0.2731404378640148,0.20863121079795455,Medium,0,0.0011349015731866006,low_conf_reject,0,0,none
48.0,574,42861,30k-60k,58246,50k+,108,60m+,0.041368683487399,0.6424823944863821,0.4848565808096115,Medium,0,7.487451088190335e-09,low_conf_reject,0,0,none
43.2,507,67721,60k-100k,15605,5k-20k,60,37-60m,0.23749005434985,0.1241438532678223,0.0794900531172044,Medium,1,0.9836449369220428,low_conf_approve,0,0,none
42.0,635,62656,60k-100k,19852,5k-20k,72,60m+,0.0541309623495038,0.2862830803588516,0.10184743173780969,Medium,0,0.0879543233117924,low_conf_reject,0,0,none
53.0,570,27547,<30k,50575,50k+,96,60m+,0.4871028281186409,0.701421227798064,0.6260591194015058,Medium,0,5.209046992237147e-08,low_conf_reject,0,0,none
56.0,559,47963,30k-60k,20463,20k-50k,84,60m+,0.3080903841769765,0.2150036580933547,0.14294811527910206,Medium,0,8.428570610155468e-07,low_conf_reject,0,0,none
40.0,411,89164,60k-100k,11231,5k-20k,36,13-36m,0.201271444815034,0.0966667647495776,0.05979089556470477,Medium,1,0.9999914680814797,low_conf_approve,0,0,none
51.2,642,295818,100k+,52486,50k+,60,37-60m,0.5816181457039165,0.0759241951709066,0.06622904477437926,Medium,1,0.9999622300706228,low_conf_approve,0,0,none
58.0,577,15392,<30k,15277,5k-20k,72,60m+,0.3145051422067826,0.5028578644698071,0.31184954846149116,Medium,0,5.987671590054643e-09,low_conf_reject,0,0,none
44.0,445,77441,60k-100k,10081,5k-20k,48,37-60m,0.2094420662054891,0.1141680544425896,0.05280521047104996,Medium,1,0.9949092804881581,low_conf_approve,0,0,none
53.0,632,71502,60k-100k,23629,20k-50k,48,37-60m,0.2648898330878849,0.2083679530128536,0.11858025476665067,Medium,0,2.017713470496533e-05,low_conf_reject,0,0,none
52.0,568,31460,30k-60k,12303,5k-20k,48,37-60m,0.353015131992516,0.2797419144289176,0.15043485784913363,Medium,0,0.0006842174493238141,low_conf_reject,0,0,none
45.0,651,39471,30k-60k,17814,5k-20k,48,37-60m,0.205699344022176,0.311802306411213,0.16830454856367957,Medium,0,0.02104245470061278,low_conf_reject,0,0,none
59.0,629,34220,30k-60k,24428,20k-50k,48,37-60m,0.5133081438498942,0.3561600201061461,0.26849198971456234,Medium,0,6.437665139409981e-08,low_conf_reject,0,0,none
47.0,653,30567,30k-60k,9335,5k-20k,72,60m+,0.3924270590377436,0.4144314975199006,0.09094538504566375,Medium,0,0.03091801200660833,low_conf_reject,0,0,none
62.0,571,51113,30k-60k,31159,20k-50k,96,60m+,0.0602843990659074,0.4143953121379892,0.18830801536417435,Medium,0,4.885566000978693e-09,low_conf_reject,0,0,none
48.0,569,120063,100k+,53737,50k+,48,37-60m,0.1938961055614825,0.2346547331781939,0.18697976253778065,Medium,0,0.0015927274454912604,low_conf_reject,0,0,none
52.0,432,55580,30k-60k,32068,20k-50k,96,60m+,0.2292224988378118,0.2388307123385152,0.1943542819678782,Medium,0,4.421191627047086e-05,low_conf_reject,0,0,none
46.0,643,66766,60k-100k,35636,20k-50k,96,60m+,0.2057602196672907,0.1874511473064994,0.16390622923442674,Medium,0,0.0011751955010488031,low_conf_reject,0,0,none
54.0,543,31698,30k-60k,29013,20k-50k,48,37-60m,0.1669536275738501,0.4910713756967957,0.34039940901120047,Medium,0,4.282220546390733e-08,low_conf_reject,0,0,none
60.0,551,24728,<30k,8364,5k-20k,36,13-36m,0.5788305682626372,0.4032839291717482,0.147541451009341,Medium,0,6.502077091648387e-06,low_conf_reject,0,0,none
49.0,533,38785,30k-60k,25060,20k-50k,12,<=12m,0.1581683853872065,0.8357231689449965,0.7104169938773155,Medium,0,2.079353732176542e-06,low_conf_reject,0,0,none
55.0,472,23187,<30k,19532,5k-20k,48,37-60m,0.1475970304678895,0.7498523386445048,0.3684317150191973,Medium,0,1.586477509104763e-08,low_conf_reject,0,0,none
43.2,573,104502,100k+,26647,20k-50k,36,13-36m,0.5340611131063161,0.1848294040407256,0.11857229891355113,Medium,1,0.9997922514022411,low_conf_approve,0,0,none
